type,job_title,job_area,salary,condition,company_title,company_info,skill,publis_name,welfare
新媒体技术,新媒体视频,锦州,4-5K,经验不限本科,安娜公馆婚纱摄影,其他专业服务未融资100-499人,专业拍摄 团队管理经验 策划热点事件 公众号/朋友圈运营, 刘先生,节日福利，免费工装，带薪年假，底薪加提成，生日福利，员工旅游，餐补，年终奖，有无线网，意外险，团建聚餐，包吃，绩效奖金，加班补助，保底工资，五险一金
新媒体技术,新媒体推广专员,杭州·余杭区·仓前,9-14K,经验不限本科,杭州成分宝质检技术,检测/认证未融资0-20人,后期剪辑 化工医药 策划热点事件 电商 信息流 短视频运营, 梁先生,五险一金，股票期权，保底工资，加班补助，底薪加提成，年终奖，绩效奖金
新媒体技术,新媒体运营 自媒体运营,广州·荔湾区·芳村,7-12K,经验不限本科,广州乐创,电子商务未融资0-20人,数码3C 科技 抖音 小红书, 邵先生,团建活动，带薪年假，通讯补贴，团建聚餐，保底工资，社保，节日福利，法定节假日三薪，底薪加提成，节假日加班费，夜班补助，绩效奖金，法定假期，福利假期，加班补助
新媒体技术,新媒体运营/自媒体运营/抖音,衡水·桃城区·红旗大街,4-5K,经验不限本科,河北立柯澈护眼科技,其他生活服务不需要融资20-99人,美妆个护 新闻资讯 教育培训 矩阵营销 社群运营 公众号/朋友圈运营 微信10万+阅读 专业脚本, 田先生,年终奖，绩效奖金，五险一金，意外险，员工旅游，工龄奖，团建聚餐，节日福利，保底工资，底薪加提成
新媒体技术,新媒体运营,北京·朝阳区·百子湾,5-10K,经验不限本科,幸福科技,其他生活服务20-99人,公众号/朋友圈运营 社群运营 短视频运营, 于女士, 
新媒体技术,新媒体运营,湖州·安吉县·递铺镇,4-8K,经验不限本科,灼悦文化传媒,广告/公关/会展不需要融资0-20人,线上推广 电商文案 新媒体推广 新媒体运营 微博运营 小红书运营 自媒体运营 公众号运营, 屠女士,节日福利，包吃，五险一金，年终奖，员工旅游，带薪年假，住房补贴
新媒体技术,新媒体运营,衡水·桃城区·怡然城,4-8K,经验不限本科,领航教育,咨询0-20人,后期剪辑 策划热点事件 微信10万+阅读 教育培训 短视频运营 社群运营 公众号/朋友圈运营, 贾女士, 
新媒体技术,新媒体运营,长沙·芙蓉区·朝阳路,5-10K,经验不限本科,辽宁恒志国际劳务合作,人力资源服务不需要融资0-20人,教育培训 短视频运营 口播文案 矩阵营销 抖音, 王女士,年终奖，零食下午茶，绩效奖金，五险一金，工龄奖，保底工资，团建聚餐，底薪加提成
新媒体技术,新媒体运营,杭州·萧山区·奥体中心,8-13K,经验不限本科,杭州无限爱文化传媒,文化艺术/娱乐未融资20-99人,策划热点事件 小红书运营 大众点运营 短视频运营 公众号/朋友圈运营, 巩女士, 
新媒体技术,新媒体运营,杭州·余杭区·仓前,5-9K,经验不限本科,杭州朗珏,电子商务不需要融资20-99人,PS/AI 时尚 电商 社群运营 策划热点事件, 孙先生,节假日加班费，保底工资，五险一金，年终奖，绩效奖金，零食下午茶，节日福利
新媒体技术,新媒体运营,宜春,5-8K,经验不限本科,江西浩琪,新闻/出版0-20人,微信10万+阅读 电商 公众号/朋友圈运营 团队管理经验 策划热点事件 矩阵营销 教育培训 旅游, 袁先生, 
新媒体技术,新媒体运营,西安·雁塔区·文艺路,10-15K,经验不限本科,优道言语行为发展中心,培训/辅导机构未融资20-99人,公众号/朋友圈运营 社群运营 短视频运营 教育培训 策划热点事件 专业脚本 矩阵营销, 肖先生,有无线网，保底工资，绩效奖金，零食下午茶，生日福利，高温补贴，工龄奖，带薪年假，节日福利，加班补助，团建聚餐，全勤奖，年终奖，交通补助，股票期权，企业年金，员工旅游，五险一金，节假日加班费，底薪加提成
新媒体技术,新媒体运营,南平·顺昌县·双溪,3-6K,经验不限本科,蓝腾日化,日化未融资20-99人,短视频运营 后期剪辑 专业脚本, 雷女士,绩效奖金，团建聚餐，生日福利，五险一金，高温补贴，节日福利，保底工资，底薪加提成，交通补助，有无线网
新媒体技术,新媒体运营,合肥·瑶海区·三十头,4-5K,经验不限本科,安江智能,专用设备未融资0-20人,后期剪辑 PS/AI 专业拍摄 公众号/朋友圈运营 矩阵营销 短视频运营 社群运营 机械设备, 吴先生,节假日加班费，餐补，全勤奖，年终奖
新媒体技术,新媒体运营,宝鸡·金台区·行政中心,4-5K,经验不限本科,虎吞源,电子商务未融资20-99人,短视频运营 新媒体运营 公众号运营, 贾女士,加班补助，全勤奖，年终奖，员工旅游，通讯补贴
新媒体技术,新媒体运营,许昌·魏都区·双龙湖,3-8K,经验不限本科,许昌市裕丰工贸,4S店/后市场20-99人,策划热点事件 汽车 短视频运营, 彭女士,保底工资，绩效奖金，底薪加提成，工龄奖，免费工装，餐补，全勤奖，员工旅游
新媒体技术,新媒体运营,无锡·梁溪区·通江,10-15K,经验不限本科,江阴米库新材料,建筑材料不需要融资100-499人,后期剪辑 专业脚本 策划热点事件 PS/AI 专业拍摄 房地产/建筑 短视频运营 社群运营, 王女士,团建聚餐，包吃
新媒体技术,新媒体运营,张掖·甘州区·张掖,4-5K,经验不限学历不限,爱巢装饰,其他专业服务不需要融资20-99人,公众号/朋友圈运营 矩阵营销 短视频运营, 张女士,全勤奖，年终奖，节日福利
新媒体技术,新媒体运营,太原·万柏林区·长风西街,3-6K,经验不限学历不限,成峰寄卖行,珠宝/首饰未融资0-20人,新媒体运营 时尚话题 社群运营 美术编辑 文案 幽默搞笑 电子商务 直播, 张先生,全勤奖，年终奖，员工旅游，零食下午茶
新媒体技术,新媒体运营,泰州·兴化市·板桥街,3-8K,经验不限学历不限,蜜糖儿童摄影,婚庆/摄影0-20人,专业拍摄 后期剪辑, 吴先生,保底工资，绩效奖金，宿舍有空调，包住，包吃，底薪加提成
新媒体技术,新媒体运营,娄底·娄星区·万豪春园步行街,4-5K,经验不限学历不限,聚鹰全脑教育,培训/辅导机构未融资20-99人,教育培训 公众号/朋友圈运营 PS/AI 后期剪辑, 钟女士,全勤奖
新媒体技术,新媒体运营,北京·朝阳区·三元桥,7-12K,经验不限学历不限,晰然科技,新零售未融资0-20人,矩阵营销 短视频运营 公众号/朋友圈运营 新闻资讯 电商 时尚 微信10万+阅读 后期剪辑, 贾先生,五险一金，餐补，交通补助，全勤奖
新媒体技术,新媒体运营,苏州·姑苏区·十全街,7-12K·13薪,经验不限学历不限,自发光,在线教育不需要融资20-99人,短视频运营 公众号/朋友圈运营 女性成长 穿搭变美 策划热点事件 美妆个护, 邓女士,不打卡，补充医疗保险，定期体检，五险一金，意外险，员工旅游，节日福利，生日福利，年终奖，带薪年假
新媒体技术,新媒体运营,吉林·丰满区·泰山路,5-6K,经验不限学历不限,吉林市船营区慧岚...,休闲/娱乐0-20人,专业拍摄 后期剪辑 专业脚本 公众号/朋友圈运营 短视频运营 社群运营 矩阵营销, 贾女士, 
新媒体技术,新媒体运营,杭州,9-12K,经验不限学历不限,铂上服饰,服装/纺织未融资100-499人,H5制作 微博推广 微信推广 公众号运营 新媒体运营 内容运营 抖音运营 短视频运营, 赵先生,包吃，年终奖，员工旅游，五险一金，住房补贴，全勤奖，股票期权
新媒体技术,新媒体运营,南京·江宁区·九龙湖,7-10K·13薪,经验不限学历不限,南京艾伊科技有限公司,环保不需要融资100-499人,专业脚本 短视频运营 后期剪辑 专业拍摄 策划热点事件 直播运营, 刘女士,交通补助，通讯补贴，带薪年假，住房补贴，加班补助，年终奖，保底工资，节日福利，五险一金，全勤奖，定期体检，绩效奖金
新媒体技术,新媒体运营,杭州,6-8K,经验不限学历不限,吃货小分队,互联网未融资20-99人,策划热点事件 英语 新闻资讯 矩阵营销 小红书 美食, 葛女士, 
新媒体技术,新媒体运营,芜湖·鸠江区·五一广场,8-13K,经验不限学历不限,墨影装饰,装修装饰不需要融资20-99人,专业拍摄 后期剪辑 策划热点事件 房地产/建筑 电商 公众号/朋友圈运营 短视频运营 社群运营, 王先生,全勤奖，五险一金，年终奖，员工旅游，零食下午茶，节日福利，通讯补贴
新媒体技术,新媒体运营,岳阳·岳阳楼区·步行街,3-6K,经验不限学历不限,岳阳楼区童美摄影店,婚庆/摄影0-20人,短视频运营 矩阵营销 团队管理经验 专业拍摄 后期剪辑 PS/AI, 周女士,节日福利，底薪加提成，保底工资，团建聚餐，包吃
新媒体技术,新媒体运营,益阳·赫山区·桥南,3-8K,经验不限学历不限,明瑞整形,医疗服务不需要融资20-99人,微信10万+阅读 专业拍摄 后期剪辑 策划热点事件 电商 短视频运营 公众号/朋友圈运营, 熊女士,五险一金，加班补助，员工旅游，餐补
新媒体技术,新媒体运营,成都·锦江区·春熙路,5-6K,经验不限学历不限,四川方所,文化艺术/娱乐100-499人,专业拍摄 后期剪辑 专业脚本 微信10万+阅读 公众号/朋友圈运营 短视频运营 社群运营, 方女士,五险一金
新媒体技术,新媒体运营,十堰·茅箭区·北京北路,3-5K,经验不限学历不限,苏菲雅婚纱摄影,婚庆/摄影20-99人,PS/AI 专业拍摄 后期剪辑 插画制作 时尚 公众号/朋友圈运营 社群运营 短视频运营, 郑先生, 
新媒体技术,新媒体运营,成都·武侯区·火车南站,10-15K,经验不限学历不限,如懿空间设计,装修装饰未融资0-20人,专业拍摄 后期剪辑 短视频运营, 曾女士,加班补助，交通补助
新媒体技术,新媒体运营,九江·濂溪区·职大,4-6K,经验不限学历不限,三方教育咨询有限公司,培训/辅导机构不需要融资20-99人,专业拍摄 后期剪辑 PS/AI 策划热点事件 公众号/朋友圈运营 矩阵营销 短视频运营 社群运营, 吴先生, 
新媒体技术,新媒体运营,株洲·攸县·攸县市中心城区,3-5K,经验不限学历不限,有路文化传媒有限公司,社交网络与媒体20-99人,运营, 冯女士, 
新媒体技术,新媒体运营,南京·鼓楼区·山西路,6-11K,经验不限学历不限,博医,文化艺术/娱乐不需要融资20-99人,短视频运营, 李女士,带薪年假，包吃，节日福利，公司包两餐，全勤奖，五险一金，交通补助，零食下午茶，员工旅游，股票期权
新媒体技术,新媒体运营,淮南·田家庵区·泉山,5-7K,经验不限学历不限,吾桐智慧伴学,培训/辅导机构0-20人,后期剪辑 教育培训 公众号/朋友圈运营 矩阵营销 短视频运营 社群运营, 朱先生, 
新媒体技术,新媒体运营,长治·潞州区·景家庄,2-5K,经验不限学历不限,山西三旬品牌文化...,广告/公关/会展未融资0-20人,专业脚本 后期剪辑 策划热点事件 电商 短视频运营 矩阵营销 房地产/建筑 社群运营, 王先生,保底工资，全勤奖，工龄奖，年终奖，团建聚餐，绩效奖金，底薪加提成
新媒体技术,新媒体运营,濮阳·华龙区·五一路,4-7K,经验不限学历不限,和丰商贸,批发/零售20-99人,短视频 新媒体运营, 吴女士,底薪加提成，包吃，生日福利，保底工资，工龄奖，零食下午茶，全勤奖，节日福利，团建聚餐，员工旅游
新媒体技术,新媒体运营,深圳·罗湖区·国贸,10-15K·13薪,经验不限学历不限,幸福生活,其他生活服务不需要融资100-499人,公众号/朋友圈运营 社群运营 K12教育 教育, 周女士,底薪加提成，团建聚餐，定期体检，节日福利，五险一金，零食下午茶，包吃，保底工资，生日福利，带薪年假，年终奖，员工旅游
新媒体技术,新媒体运营,芜湖·镜湖区·步行街,4-7K,经验不限学历不限,任师傅餐饮,餐饮不需要融资20-99人,专业拍摄 后期剪辑, 任先生,节日福利，员工旅游，包吃，全勤奖，零食下午茶，住房补贴
新媒体技术,新媒体运营,西宁·城东区·八一路,3-8K,经验不限学历不限,西宁市锦程驾校,培训/辅导机构不需要融资100-499人,专业拍摄 后期剪辑 公众号/朋友圈运营 短视频运营, 孙女士,节假日加班费，全勤奖，保底工资，带薪年假，定期体检，餐补，底薪加提成，工龄奖，绩效奖金，高温补贴，交通补助，通讯补贴，五险一金
新媒体技术,新媒体运营,温州·瓯海区·梧田,8-10K,经验不限学历不限,德平汽修有限公司,汽车零部件不需要融资20-99人,专业拍摄, 李女士,全勤奖，加班补助，通讯补贴，交通补助，零食下午茶，包吃
新媒体技术,新媒体运营,郑州·中原区·伏牛路,6-7K,经验不限学历不限,慧心利众,培训/辅导机构不需要融资20-99人,策划热点事件 团队管理经验 教育培训 短视频运营, 闵女士,全勤奖，五险，免费工装，团建聚餐，员工旅游，带薪年假，节日福利，通讯补贴，生日福利，年终奖，五险一金
新媒体技术,新媒体运营,东营·东营区·东城,3-8K,经验不限学历不限,立峰网络,移动互联网0-20人,自媒体运营 新媒体平台 媒介媒体 短视频 新媒体运营, 张先生,有无线网，团建聚餐，全勤奖，五险一金
新媒体技术,新媒体运营,贵阳·南明区·火车站,8-13K,经验不限学历不限,男健医院,医疗服务20-99人,社保 自媒体运营 高薪 抖音白号矩阵 抖音医疗黄v, 刘女士, 
新媒体技术,新媒体运营,濮阳·华龙区·新银座,4-8K,经验不限学历不限,濮阳市碧家商贸,计算机服务未融资100-499人,美妆个护 公众号/朋友圈运营, 程先生,团建聚餐，法定节假日三薪，保底工资，零食下午茶，绩效奖金，包住，五险一金，宿舍有空调，全勤奖，节日福利，底薪加提成
新媒体技术,新媒体运营,扬州·邗江区·翠岗,6-11K,1-3年大专,哈比尼丝,电子商务未融资20-99人,专业脚本 后期剪辑 电商 短视频运营, 王女士, 
新媒体技术,新媒体运营,深圳·龙岗区·横岗,5-9K,1-3年大专,塔灯网络,互联网未融资0-20人,后期剪辑 矩阵营销 社群运营 公众号/朋友圈运营 短视频运营, 余先生,全勤奖，五险一金，加班补助，年终奖，股票期权
新媒体技术,新媒体运营,郑州·管城回族区·郑州东站,5-8K,1-3年大专,天翊热恋,其他生活服务未融资20-99人,后期剪辑 策划热点事件 短视频运营 矩阵营销 社群运营 公众号/朋友圈运营 专业拍摄, 杨女士,节日福利，绩效奖金，工龄奖，底薪加提成，带薪年假，零食下午茶，五险一金，团建聚餐，员工旅游，全勤奖
新媒体技术,新媒体运营,东莞·东城街道·世博,5-10K,1-3年大专,领绣,建筑材料0-20人,策划热点事件 PS/AI 后期剪辑 专业拍摄 公众号/朋友圈运营 短视频运营 房地产/建筑 小程序运营, 余女士,加班补助，全勤奖，年终奖，带薪年假，员工旅游，通讯补贴，交通补助
新媒体技术,新媒体运营,成都·锦江区·九眼桥,10-15K,1-3年大专,遇见西柚旅行摄影,婚庆/摄影20-99人,矩阵营销 短视频运营 团队管理经验, 张先生, 
新媒体技术,新媒体运营,郑州·金水区·花园路,6-10K,1-3年大专,河南馥禧艾灸,医疗健康未融资20-99人,策划热点事件 矩阵营销 社群运营 后期剪辑 专业脚本 短视频运营, 庹先生,餐补，五险
新媒体技术,新媒体运营,南宁·青秀区·民族大道,6-11K,1-3年大专,德科,4S店/后市场不需要融资0-20人,矩阵营销 短视频运营 巨量引擎 直播 汽车 团队管理经验, 梁先生,全勤奖，包吃，宿舍有空调，免费工装，团建聚餐，带薪年假，五险一金，包住，有无线网，绩效奖金，底薪加提成
新媒体技术,新媒体运营,广州·天河区·岗顶,5-7K·13薪,1-3年大专,波恒科技,互联网未融资0-20人,海外平台 矩阵营销 社群运营 公众号/朋友圈运营 电商, 陈先生,零食下午茶，年终奖，全勤奖，节日福利，企业年金，员工旅游，团建聚餐，股票期权
新媒体技术,新媒体运营,佛山·南海区·大沥,6-10K,1-3年大专,达沥,批发/零售0-20人,团队管理经验 短视频运营, 陈女士, 
新媒体技术,新媒体运营,龙岩·新罗区·万宝广场,3-8K,1-3年大专,橙亿电商,电子商务未融资20-99人,公众号运营 文字编辑 自媒体运营, 胡先生,五险一金，带薪年假，节日福利，全勤奖，餐补，加班补助，员工旅游
新媒体技术,新媒体运营,庆阳·西峰区·庆阳,3-5K,1-3年大专,庆阳市西峰区至诚...,培训/辅导机构不需要融资100-499人,公众号运营 自媒体运营 社交平台 运营专员, 贾先生, 
新媒体技术,新媒体运营,宿迁,4-8K,1-3年大专,山海文创,文化艺术/娱乐未融资0-20人,软文推广 公众号运营 图文编辑, 杨先生,年终奖，零食下午茶，五险一金，全勤奖，加班补助，节日福利
新媒体技术,新媒体运营,台州·温岭市·九龙,6-11K,1-3年大专,舜旸传媒,电子商务20-99人,电商 抖音, 赵女士, 
新媒体技术,新媒体运营,西双版纳傣族自治州·景洪市·告庄西双景,10-15K,1-3年大专,景洪傣光泰影摄影...,婚庆/摄影0-20人,专业拍摄 后期剪辑 策划热点事件 专业脚本 美妆个护 短视频运营, 周女士, 
新媒体技术,新媒体运营,揭阳,2-3K,1-3年大专,滘锦昌包,印刷/包装/造纸不需要融资0-20人,专业拍摄 后期剪辑 策划热点事件 电商 短视频运营, 方先生,全勤奖，股票期权，通讯补贴，定期体检，节日福利，带薪年假，零食下午茶，员工旅游
新媒体技术,新媒体运营,濮阳·华龙区·开州路,4-9K,1-3年大专,张律法律咨询,法律0-20人,专业拍摄 后期剪辑 PS/AI 专业脚本 策划热点事件 矩阵营销 短视频运营 电商, 张女士, 
新媒体技术,新媒体运营,大庆·让胡路区·新天问,3-4K,1-3年大专,千千藤,在线教育100-499人,活动策划 公众号运营 粉丝运营, 刘女士, 
新媒体技术,新媒体运营,漯河·源汇区·昌建广场,3-4K,1-3年大专,漯河市源汇区梦之...,其他专业服务0-20人,时尚, 罗女士,节日福利
新媒体技术,新媒体运营,黄冈·麻城市·工业路,5-8K,1-3年大专,米思优麻城分公司,文化艺术/娱乐不需要融资100-499人,新媒体运营 公众号/朋友圈运营 短视频运营 策划热点事件, 胡先生,绩效奖金，全勤奖，有无线网，底薪加提成，加班补助，交通补助，节日福利
新媒体技术,新媒体运营,榆林·榆阳区·三街,5-6K,1-3年大专,榆林每一天连锁,食品/饮料/烟酒未融资20-99人,后期剪辑 专业拍摄 策划热点事件 短视频运营 公众号/朋友圈运营, 白女士,工龄奖，免费工装，底薪加提成，高温补贴，夜班补助，法定节假日三薪，餐补，团建聚餐，节日福利，意外险，绩效奖金，带薪年假，加班补助，员工旅游，有无线网，全勤奖，保底工资，节假日加班费，生日福利
新媒体技术,新媒体运营,芜湖·镜湖区·华强广场,3-8K,1-3年大专,芜湖优启安亲托管服务,培训/辅导机构不需要融资20-99人,后期剪辑 PS/AI 矩阵营销 短视频运营 社群运营 公众号/朋友圈运营 教育培训 专业脚本, 程先生,团建聚餐，绩效奖金，带薪年假，包吃，员工旅游，五险一金，工龄奖，全勤奖，生日福利
新媒体技术,新媒体运营,辽阳,5-6K,1-3年大专,白塔区茁禹体智艺...,培训/辅导机构不需要融资20-99人,团队管理经验 专业拍摄 后期剪辑 公众号/朋友圈运营, 徐女士, 
新媒体技术,新媒体运营,南平·延平区·延平区中心城区,4-6K,1-3年大专,南平中公教育,培训/辅导机构已上市20-99人,公众号运营 活动策划 文案撰写, 张女士,交通补助，定期体检，带薪年假，五险一金，加班补助，通讯补贴
新媒体技术,新媒体运营,沧州·黄骅市·骅东,3-5K,1-3年大专,泊信,其他专业服务不需要融资0-20人,短视频运营, 刘先生,补充医疗保险，员工旅游，交通补助，通讯补贴，年终奖
新媒体技术,新媒体运营,乌兰察布,3-8K,1-3年大专,北方文化,文化艺术/娱乐未融资0-20人,创意策划 选题策划 电商新媒体 自媒体运营 视频文案 文案 自媒体推广 策划编辑, 王先生,股票期权
新媒体技术,新媒体运营,芜湖·鸠江区·红星美凯龙,4-7K,1-3年大专,芜湖捷英飞体育健...,其他生活服务20-99人,策划热点事件 团队管理经验 专业拍摄 后期剪辑 短视频运营 公众号/朋友圈运营 教育培训, 陈先生, 
新媒体技术,新媒体运营,伊春,2-7K,1-3年大专,普吉科技,计算机软件未融资20-99人,矩阵营销 短视频运营 后期剪辑 Chat GPT, 王先生,社保，年终奖，零食下午茶，节日福利，加班补助，员工旅游，带薪年假，全勤奖，通讯补贴，交通补助
新媒体技术,新媒体运营,昌吉回族自治州·昌吉市·建国西路,3-6K,1-3年大专,新疆汇美空间装饰...,装修装饰未融资20-99人,后期剪辑 短视频运营 抖音运营, 马女士,保底工资，绩效奖金，交通补助，带薪年假，年终奖，生日福利，节日福利，股票期权，有无线网，五险一金，底薪加提成，团建聚餐，员工旅游
新媒体技术,新媒体运营,宁波·鄞州区·下应,8-12K,1-3年大专,锐泊特,进出口贸易天使轮20-99人,电商 数码3C 公众号/朋友圈运营 矩阵营销 短视频运营 策划热点事件 专业脚本 直播间搭建花絮, 冯先生,节日福利，带薪年假，员工旅游，零食下午茶，五险一金，定期体检
新媒体技术,新媒体运营,德阳·旌阳区·狗市,3-6K,1-3年大专,德阳市量子云文化...,社交网络与媒体0-20人,公众号运营 新媒体平台 原创撰稿 新媒体 新闻门户 公文稿件 文案, 唐女士, 
新媒体技术,新媒体运营,蚌埠,5-6K,经验不限学历不限,蚌埠海集,4S店/后市场不需要融资20-99人,策划热点事件 汽车 短视频运营 矩阵营销, 宋先生,五险，节日福利，餐补，年终奖
新媒体技术,新媒体运营,桂林·灵川县·灵川县中心城区,4-5K·13薪,经验不限学历不限,桂林澳丹小镇,文化艺术/娱乐未融资20-99人,专业拍摄 后期剪辑 海外平台 策划热点事件 短视频运营 公众号/朋友圈运营 PS/AI 微信10万+阅读, 徐女士,加班补助，法定节假日三薪，节假日加班费，绩效奖金，节日福利，五险一金，有无线网，夜班补助，年终奖，带薪年假
新媒体技术,新媒体运营,扬州·邗江区·梅岭,5-6K,经验不限学历不限,广电盛亮,电子商务0-20人,短视频运营, 周女士, 
新媒体技术,新媒体运营,十堰·丹江口市·武当山,4-8K·13薪,经验不限学历不限,知了悦读,文化艺术/娱乐不需要融资20-99人,新媒体运营 内容运营 文案 撰稿 新闻门户 媒介媒体 教育培训, 周先生,带薪年假，餐补，定期体检，补充医疗保险，意外险，年终奖
新媒体技术,新媒体运营,苏州·吴中区·城南,6-11K,经验不限学历不限,苏州时光故事商贸,电子商务未融资20-99人,电商 美妆个护 短视频运营, 林先生, 
新媒体技术,新媒体运营,黑河,3-5K,经验不限学历不限,丰泰农业,互联网天使轮20-99人,专业拍摄 后期剪辑 PS/AI 策划热点事件 团队管理经验 矩阵营销 短视频运营 社群运营, 侯先生,带薪年假，意外险，绩效奖金，底薪加提成，保底工资，工龄奖，年终奖，全勤奖
新媒体技术,新媒体运营,盐城·盐都区·西环路,4-6K,经验不限学历不限,芯之芯科技,游戏天使轮20-99人,公众号运营 百家号运营 新媒体平台 运营专员 文案 原创撰稿 新媒体运营 软文, 王女士,零食下午茶，交通补助，带薪年假，五险，节日福利，员工旅游，全勤奖，通讯补贴，餐补，年终奖，五险一金
新媒体技术,新媒体运营,台州·椒江区·银泰城,7-12K,经验不限学历不限,宝贝道文化传媒,培训/辅导机构0-20人,社群运营 PS/AI, 杨女士, 
新媒体技术,新媒体运营,鹤壁·淇滨区·鹤壁东站,3-6K,经验不限学历不限,万达广场洛奇科技中心,培训/辅导机构0-20人,专业拍摄 后期剪辑 专业脚本 策划热点事件 教育培训 短视频运营 公众号/朋友圈运营 社群运营, 任女士, 
新媒体技术,新媒体运营,邢台,5-6K,经验不限学历不限,笨鸟邦,财务/审计/税务未融资500-999人,公众号/朋友圈运营, 范女士,五险一金，带薪年假，通讯补贴，交通补助
新媒体技术,新媒体运营,秦皇岛·海港区·秦皇西大街,3-4K,经验不限学历不限,秦皇岛蜜儿桃餐饮...,餐饮不需要融资0-20人,公众号/朋友圈运营 矩阵营销 短视频运营, 贾先生,餐补，带薪年假，全勤奖，加班补助
新媒体技术,新媒体运营,咸宁·咸安区·咸宁大道,50-200元/天,经验不限学历不限,楚信赢,法律不需要融资0-20人,短视频运营, 殷先生,全勤奖，带薪年假，员工旅游，节日福利，零食下午茶，奖金
新媒体技术,新媒体运营,潮州·湘桥区·牌坊街城区,5-10K,经验不限学历不限,练尚工夫,批发/零售0-20人,专业拍摄 后期剪辑 专业脚本 策划热点事件 电商 教育培训 旅游 短视频运营, 陈先生, 
